child_id,age_months,mlu,mlum,mluw,ttr,brown_stage,vocd,mattr,w2v_score,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,score_early_nouns,score_action_words,score_social_words,score_descriptors,score_late_complex,score_cdi,topic_early_nouns,topic_action_words,topic_social_words,topic_descriptors,topic_late_complex,mixture_cluster,mix_prob_1,mix_prob_2,mix_prob_3,mix_prob_4,mix_prob_5,mix_prob_6,mix_prob_7,mix_prob_8
Sarah,32.833333333333336,1.59,1.59,1.74,0.2885714285714286,I,60.09263126103409,0.49153954802259886,0.7253726,0.3840124874380887,0.40303636436717794,0.06107515614498301,0.1480030633847931,0.1061253060110932,-0.1658936541639516,-0.2638165483085582,-0.21760702433492649,0.054746056777478264,-0.08987628746588636,0.026621160409556314,0.06825938566552901,0.17133105802047782,0.013651877133105802,0.0027303754266211604,0.2716723549488055,0.0002129309723386541,0.9047363996505737,0.0072319586761295795,0.04505278915166855,0.04276598244905472,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,33.0,1.42,1.42,1.58,0.3628571428571429,I,47.639896232324844,0.5533651551312649,0.60028195,0.278448830882957,0.21549789969702132,0.1250723982681164,0.09433435965899749,0.018223124566863154,-0.11503150621724137,-0.4252155035318162,-0.3198542457103145,0.00327963849356105,0.29900124150259816,0.00641025641025641,0.02564102564102564,0.11324786324786325,0.01282051282051282,0.019230769230769232,0.16666666666666666,0.1793806552886963,0.6911477446556091,0.0006372477510012686,0.043070897459983826,0.08576342463493347,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,33.2,1.73,1.73,1.83,0.3314285714285714,I,63.661975069490346,0.55801261829653,0.12065971,0.3521471224379816,0.23983992042419533,0.129741478759978,0.05380207738226465,0.09938700904108444,-0.09608402472222757,-0.22642075464744285,-0.21524758199413974,0.1668112099298837,-0.12383026574995518,0.016105417276720352,0.0746705710102489,0.17276720351390923,0.029282576866764276,0.007320644216691069,0.2562225475841874,0.302436888217926,0.5073876976966858,0.013561239466071129,0.0004289790813345462,0.17618519067764282,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,33.46666666666667,1.16,1.16,1.52,0.3285714285714285,I,70.31855299145924,0.626039886039886,0.4779675,0.24637787253472584,0.22264442103129278,0.09644759476052786,0.08055149178988515,0.16472717776618825,-0.08244575073528418,-0.18210493649132425,-0.1591836974112465,0.004509770116209843,-0.14689058293680177,0.0325,0.0725,0.14,0.045,0.0075,0.285,0.0007631503976881504,0.7980690598487854,0.0007634733337908983,0.032960548996925354,0.16744378209114075,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,33.666666666666664,1.4,1.4,1.48,0.42,I,55.8672359483366,0.5801092896174864,0.31586638,0.41279178352009305,0.2548560595592541,0.1400078002964508,0.04675670693901522,0.21219551341305545,-0.16212456931796262,-0.19102358438510011,-0.16365924189120787,0.021679264092713386,-0.2934973490693257,0.00959023539668701,0.06364428945074106,0.17262423714036618,0.011333914559721011,0.0026155187445510027,0.26852659110723626,0.24188324809074402,0.4791530668735504,0.008120658807456493,0.05049808323383331,0.22034502029418945,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,33.96666666666667,1.77,1.77,1.93,0.4285714285714285,I,80.21928051158403,0.6384444444444445,0.50537395,0.2640437724833125,0.21647216047599824,0.06278960112392087,0.03919783085321721,0.08058050024669225,-0.057322787047221824,-0.07386494697107393,-0.09446522571757818,0.12468250705763415,-0.269081941633358,0.044009779951100246,0.10513447432762836,0.08557457212713937,0.014669926650366748,0.009779951100244499,0.254278728606357,0.0006925191846676171,0.45159849524497986,0.0006908447248861194,0.1472623497247696,0.3997557759284973,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,34.166666666666664,2.1,2.1,2.17,0.32,II,48.875031930624026,0.5382281879194631,-0.16652113,0.3599095592436692,0.1944632788936653,0.05055018849958745,-0.029000281717201624,0.08460313217721763,-0.10853607705371454,-0.14960522243830637,-0.16062929968148226,0.1733618754070273,-0.3721696063398128,0.005037783375314861,0.10453400503778337,0.14483627204030228,0.015113350125944584,0.010075566750629723,0.2052896725440806,0.26916414499282837,0.22989284992218018,0.020358603447675705,0.18145161867141724,0.2991327941417694,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,34.36666666666667,1.58,1.58,1.73,0.3571428571428571,I,50.466420376559036,0.5959021406727829,0.012978792,0.26950257682586565,0.118391575038338,0.06302547171206006,-0.013510400693716871,0.1379527577264835,-0.12839239489032658,-0.05297015797510025,-0.07033018525372034,0.11730889465009922,-0.2702022642701777,0.007978723404255319,0.0797872340425532,0.1595744680851064,0.034574468085106384,0.0026595744680851063,0.22074468085106383,0.2616730034351349,0.2849387526512146,0.08079303801059723,0.047571588307619095,0.3250235915184021,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,34.666666666666664,2.07,2.07,2.2,0.34,II,47.280896448571376,0.5398709677419354,0.08277416,0.300602674754245,0.16177041361092165,0.09647894416372793,-0.0487304777391388,0.17425508747685506,-0.12437958691707304,-0.18048998541373928,-0.17168151749389815,-0.09130685354394315,-0.34233063618066323,0.0,0.10116731517509728,0.12840466926070038,0.011673151750972763,0.005836575875486381,0.27626459143968873,0.20621520280838013,0.2479964643716812,0.000655681302305311,0.08166754990816116,0.4634651243686676,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,34.8,1.7,1.7,1.82,0.3742857142857143,I,51.706076837982984,0.5582018348623854,0.3497928,0.3224559319743962,0.13520162878817346,0.15711150161722132,-0.054695501348159196,0.1473981274144942,-0.058653192625364954,-0.1762448928732319,-0.17392964090473587,-0.06584566957003792,-0.1509419546151184,0.008417508417508417,0.05555555555555555,0.132996632996633,0.02356902356902357,0.011784511784511785,0.1936026936026936,0.7073572874069214,0.16669945418834686,0.0005205824272707105,0.0009697637869976461,0.12445299327373505,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,35.06666666666667,2.07,2.07,2.19,0.2857142857142857,II,43.90810954835731,0.579740680713128,-0.024890065,0.3525706827363156,0.16053053615421672,0.09668321763397789,-0.1073206329862846,0.15056047719920962,-0.13992543463561896,-0.15938855914515715,-0.24595885030900355,-0.00017176972939146585,-0.28543408777597645,0.009009009009009009,0.07207207207207207,0.18468468468468469,0.02252252252252252,0.010510510510510511,0.25975975975975973,0.4439794719219208,0.13340739905834198,0.009689600206911564,0.0004487904079724103,0.41247478127479553,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,35.56666666666667,1.62,1.62,1.84,0.3371428571428571,I,66.55595573743312,0.5578343949044586,0.016942978,0.4360548884379883,0.22550302546372225,0.038674740734401906,0.004941037151717682,0.19754292144831911,-0.12023553137235721,-0.17852747558886128,-0.20771301339241202,0.08050802685675626,-0.18053180359156087,0.0156794425087108,0.10627177700348432,0.1402439024390244,0.009581881533101045,0.004355400696864111,0.2883275261324042,0.13687677681446075,0.23092584311962128,0.0921688824892044,0.07854227721691132,0.46148619055747986,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,35.766666666666666,1.64,1.64,1.84,0.3,I,45.58694104610234,0.5654933333333333,0.2512121,0.29751225284855115,0.18457755932943984,0.05339656638133714,-0.037560805496683704,0.23387868145735505,-0.06886392939084006,-0.12071882616006385,-0.15655219800404196,0.17574095583005023,-0.3182984011176068,0.0330188679245283,0.11320754716981132,0.19339622641509435,0.009433962264150943,0.0023584905660377358,0.2617924528301887,0.05023803561925888,0.20948484539985657,0.04516873136162758,0.0007225775625556707,0.6943857669830322,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,36.0,1.77,1.77,1.78,0.4035087719298245,I,46.089725497893404,0.5868992248062015,0.5848392,0.27904335923210144,0.19595250889835447,0.11233741269527672,0.04085351164203515,0.11526386982787709,-0.10887005246509962,-0.022426330780355493,-0.04821648754154315,0.055250910144333316,-0.29517086161524464,0.035830618892508145,0.05863192182410423,0.21172638436482086,0.009771986970684038,0.003257328990228013,0.22149837133550487,0.3028869032859802,0.3558959364891052,0.0008733076974749565,0.03887883201241493,0.3014650344848633,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,36.6,2.61,2.61,2.65,0.3314285714285714,III,50.67796495865176,0.5690051020408163,0.15961894,0.43413300340318,0.22014443366644804,0.0716753716854988,-0.02686834261944932,0.222593603814659,-0.11717540027207803,-0.05455238476228951,-0.16448233862059697,0.04324567954831095,-0.29196387373579363,0.00927643784786642,0.11873840445269017,0.14471243042671614,0.011750154607297465,0.004329004329004329,0.2585034013605442,0.2771950364112854,0.2743816077709198,0.0163321103900671,0.059629037976264954,0.37246209383010864,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,36.9,2.24,2.24,2.35,0.3942857142857143,II,81.36356436248025,0.6215146299483649,0.098566204,0.3968378751029387,0.12084438530568198,0.19811016850601865,-0.024632960754012324,0.10451882974170966,-0.031399781087914115,-0.09639749682395882,-0.006680868018591106,-0.09223675634154564,-0.0489458842890225,0.009523809523809525,0.06507936507936508,0.14444444444444443,0.012698412698412698,0.011111111111111112,0.24444444444444444,0.5901880860328674,0.1625121682882309,0.0004856943560298532,0.0004950047587044537,0.24631904065608978,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,37.1,2.09,2.09,2.26,0.3571428571428571,II,63.184979041395344,0.6325000000000001,0.14216876,0.3541371941739909,0.14388632272938215,0.14803065628568468,-0.05543419147187745,0.20442740846247376,-0.1108027806008996,-0.07023088330660393,-0.07546980884374928,-0.07070860027195315,-0.16442906966822252,0.0074487895716946,0.074487895716946,0.1266294227188082,0.0223463687150838,0.01303538175046555,0.2756052141527002,0.5026839971542358,0.17500099539756775,0.0011506169103085995,0.08007332682609558,0.24109113216400146,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,37.333333333333336,1.72,1.72,1.86,0.38,I,85.96247896436829,0.6430534351145039,0.42532238,0.37522311939740555,0.112534185814474,0.17397304064353603,0.020768743418188643,0.23162303394002337,-0.045886934414551016,0.09198953254216052,-0.05407924404584679,-0.01863055952667644,0.03655651257462814,0.02035928143712575,0.05269461077844311,0.09461077844311377,0.02155688622754491,0.009580838323353293,0.19880239520958085,0.3404049575328827,0.19676728546619415,0.05220966786146164,0.000361933431122452,0.41025611758232117,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,37.56666666666667,1.89,1.89,2.05,0.3942857142857143,I,72.09177654812571,0.7013793103448276,0.13858527,0.34249879338021244,0.06432688087702014,0.1325268225460587,-0.05299660943826748,0.2807507068910806,-0.1165004822149556,0.25904446199370545,-0.16923535319884483,0.15868292027757636,0.08322995604717398,0.011666666666666667,0.07333333333333333,0.105,0.02666666666666667,0.013333333333333334,0.185,0.6328740119934082,0.06945566087961197,0.08811210095882416,0.0005706256488338113,0.20898763835430145,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,37.8,2.39,2.39,2.59,0.3142857142857143,II,57.85682381645193,0.6102298850574713,-0.09461403,0.3617792301679907,0.0535848460033931,0.17538196359426056,-0.06853564544783358,0.298229811746355,-0.12836661300467428,0.3052146087557173,-0.08544604267871074,0.133611638508665,0.08312011545701382,0.008053691275167786,0.07114093959731543,0.12348993288590604,0.01476510067114094,0.008053691275167786,0.21476510067114093,0.7689123153686523,0.021045146510004997,0.057654377073049545,0.024974297732114792,0.127413809299469,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,38.06666666666667,2.18,2.18,2.33,0.4542857142857143,II,79.36055308405504,0.6465469613259669,0.4007964,0.35604936086208594,0.12125925556400995,0.23846197410963954,-0.06089797771512892,0.26433831264528124,-0.09909796984803843,0.1604853990364484,-0.17920395065637335,0.01936603189548036,0.28154020392195506,0.00258732212160414,0.06727037516170763,0.06727037516170763,0.014230271668822769,0.0038809831824062097,0.1979301423027167,0.5561116337776184,0.13982075452804565,0.0003923546464648098,0.00039219463360495865,0.30328312516212463,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,38.333333333333336,2.31,2.31,2.44,0.4514285714285714,II,76.47912673383426,0.6760817307692307,0.17794633,0.3836168312348391,0.1009524343959307,0.246649551705128,-0.08913169073337922,0.30387970974933026,-0.11955283803281133,0.32521702287662985,-0.06453946737991174,0.14991262789495677,0.23619011925068129,0.0170261066969353,0.04426787741203178,0.07945516458569807,0.021566401816118047,0.0022701475595913734,0.1532349602724177,0.6162714958190918,0.12218248844146729,0.0003556377487257123,0.00035761730396188796,0.2608327567577362,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,38.53333333333333,2.97,2.97,3.02,0.4257142857142857,III,60.592502034793796,0.6286398258977149,0.07155916,0.42700080285339503,0.09678202597292966,0.18939309902329052,-0.12373480685973987,0.42284199689059443,-0.1155255331682671,0.39115153092112376,-0.08031388351200774,0.20642487639202367,0.1290927408409285,0.01652892561983471,0.08057851239669421,0.07128099173553719,0.01652892561983471,0.011363636363636364,0.2190082644628099,0.6529669761657715,0.09087848663330078,0.05688261613249779,0.000330900278640911,0.19894097745418549,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,38.766666666666666,2.29,2.29,2.36,0.5057142857142857,II,81.33805753945097,0.6778736842105263,0.050280005,0.42614358458860974,0.03370109359829386,0.23208657396775523,-0.11280417318822407,0.31064995559281405,-0.12277922138346381,0.3032004190902286,-0.028028440469804045,0.07118775470527927,0.1888037895791431,0.002002002002002002,0.044044044044044044,0.04704704704704705,0.009009009009009009,0.008008008008008008,0.15615615615615616,0.7097804546356201,0.08141739666461945,0.0003307769657112658,0.0003310414031147957,0.2081403285264969,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,39.233333333333334,2.05,2.05,2.19,0.4657142857142857,II,76.872179222795,0.6791103507271172,-0.033526182,0.45324701832434666,0.07555428406210367,0.23249665788594218,-0.13653017392728314,0.303074009971578,-0.12327154497112347,0.3095286106244096,-0.12133193219912718,0.15435207845577104,0.09110105924103841,0.007389162561576354,0.03776683087027915,0.10098522167487685,0.022988505747126436,0.0090311986863711,0.1625615763546798,0.7269665598869324,0.07277434319257736,0.00026096031069755554,0.0002612740790937096,0.1997368037700653,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,39.43333333333333,3.1,3.1,3.15,0.2342857142857143,IV,29.768020379768874,0.5211956521739131,0.08746123,0.2973281932972485,0.009563934239270822,0.08075607718300995,-0.0632886894119445,0.1939828735978317,-0.1179550510154731,0.21387495502279755,-0.018998444630289272,0.2504601325138523,0.011904342009186244,0.013462976813762155,0.05160807778608826,0.08676140613313388,0.0074794315632011965,0.010471204188481676,0.1024682124158564,0.7342578172683716,0.00025476349401287735,0.23501291871070862,0.03022116795182228,0.00025343828019686043,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,39.666666666666664,2.69,2.69,2.77,0.4171428571428571,III,78.57412403408293,0.6625846153846154,-0.08067751,0.3866730236986025,0.05313631884106713,0.19959690807170105,-0.13421645482850858,0.27662716051654046,-0.18821676860442,0.3464989295922269,-0.037455860570991484,0.26405710774690955,0.062087566345089676,0.017167381974248927,0.07010014306151645,0.07010014306151645,0.015736766809728183,0.008583690987124463,0.18454935622317598,0.6856081485748291,0.21691548824310303,0.00879167765378952,0.0004559048393275589,0.08822879195213318,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,39.93333333333333,2.03,2.03,2.1,0.3657142857142857,II,54.92561999296701,0.6474769797421731,0.15626025,0.37025861951344297,0.04427350755361449,0.20186396670032578,-0.13410326098403463,0.23793524351423864,-0.1630184670469444,0.3221480417045754,-0.0469622743424331,0.3163946947691233,0.1546998386114368,0.016891891891891893,0.04391891891891892,0.14020270270270271,0.013513513513513514,0.013513513513513514,0.1570945945945946,0.8286679983139038,0.0005995519459247589,0.000595291203353554,0.06971747428178787,0.10041964799165726,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,40.03333333333333,2.66,2.66,2.73,0.3914285714285714,III,68.81237951969509,0.653698296836983,-0.15555686,0.37791617627893687,0.028984392317787266,0.16041548539544487,-0.1466775940273363,0.17631564646277176,-0.10850545148983391,0.2580446272549358,0.04691495322292368,0.21390913236788398,0.15109535134104926,0.0057405281285878304,0.0505166475315729,0.1044776119402985,0.004592422502870264,0.013777267508610792,0.15269804822043628,0.9181986451148987,0.00041936265188269317,0.0004177587979938835,0.043238233774900436,0.03772600740194321,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,40.3,2.57,2.57,2.65,0.3657142857142857,III,55.03880207076176,0.6283156297420334,-0.1814524,0.38371623429249696,0.027502973978362738,0.21489289063294129,-0.14938627566005244,0.14549140292218823,-0.16989856456303762,0.19215856765723682,0.04461595031670913,0.24517903790570827,0.0985394199884442,0.01694915254237288,0.04943502824858757,0.12005649717514125,0.009887005649717515,0.011299435028248588,0.1638418079096045,0.9087750911712646,0.025765765458345413,0.00047810611431486905,0.06450016796588898,0.00048077310202643275,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sarah,40.53333333333333,2.16,2.16,2.25,0.4085714285714286,II,58.582838726988776,0.6275602409638554,0.20551902,0.36711935734961054,0.0907113237762069,0.20536389415763667,-0.09088412235078072,0.29881253412108344,-0.16052809969323628,0.23324729454691542,-0.09380269874484098,0.10579814890246862,0.10606933145062532,0.009817671809256662,0.0546984572230014,0.12482468443197756,0.0070126227208976155,0.004207573632538569,0.1570827489481066,0.609705924987793,0.045941099524497986,0.0005013443296775222,0.0406593419611454,0.30319222807884216,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,40.86666666666667,2.33,2.33,2.39,0.46,II,73.37947324718017,0.6372280178837556,0.0875389,0.33924814874360737,0.05313693596054555,0.18958877648541364,-0.09369708075580563,0.2302479299207271,-0.11395383741663842,0.20707410678014254,0.003298800736118488,-0.08768903058857176,0.06403614580852104,0.008333333333333333,0.05555555555555555,0.10138888888888889,0.002777777777777778,0.0125,0.22777777777777777,0.7245663404464722,0.043177030980587006,0.00040684177656657994,0.05228876695036888,0.179561048746109,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,41.03333333333333,2.25,2.25,2.4,0.42,II,68.19573816791035,0.6887443946188341,-0.17974359,0.3556637535593984,-0.002331065858323297,0.12394546699500716,-0.08396162217311903,0.13210288213088153,-0.058041936536022784,0.03417421994498466,0.03469825843996064,-0.09185988756846698,-0.12347591615334712,0.00404040404040404,0.052525252525252523,0.12323232323232323,0.010101010101010102,0.00808080808080808,0.22626262626262628,0.6065555810928345,0.02322823740541935,0.14667025208473206,0.0006272676982916892,0.22291867434978485,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,41.233333333333334,2.74,2.74,2.79,0.3685714285714285,III,60.36053010981206,0.6546240276577355,-0.37620276,0.452095764657701,-0.03456349962457314,0.1411435494557087,-0.0950855464842074,0.13673682561357278,-0.058218387751208106,0.09946508683286917,0.06511089099475778,-0.06914531393915649,-0.01347815981872959,0.011608623548922056,0.06965174129353234,0.11442786069651742,0.0041459369817578775,0.0439469320066335,0.21393034825870647,0.696627140045166,0.029053503647446632,0.1737152636051178,0.0002791809383779764,0.10032487660646439,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,41.43333333333333,2.21,2.21,2.34,0.4028571428571428,II,60.8983558245981,0.6220355029585799,-0.073987246,0.4317562162228619,-0.010267894398285893,0.2299758173197249,-0.12551498832125468,0.06456819900207372,-0.06898555789390313,0.1492085969191044,0.090288312440426,-0.018799743978200636,0.06700839162777665,0.007829977628635347,0.03803131991051454,0.1017897091722595,0.0044742729306487695,0.021252796420581657,0.13870246085011187,0.840183675289154,0.05886600911617279,0.0033436124213039875,0.00040310766780748963,0.09720361232757568,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,41.666666666666664,2.23,2.23,2.32,0.4085714285714286,II,81.92069426749094,0.743939393939394,-0.2193802,0.47245045554091925,-0.04431012452298012,0.16810991272199308,-0.08590381111761416,0.15692608676396463,-0.033197505126962415,0.03838887086000872,0.007103868075547086,-0.10105091178822087,0.1108130941416337,0.013079667063020214,0.08323424494649227,0.1070154577883472,0.027348394768133173,0.011890606420927468,0.2520808561236623,0.7550507187843323,0.0003396060783416033,0.185585156083107,0.02198297716677189,0.03704162687063217,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,42.2,2.79,2.79,2.83,0.4028571428571428,III,61.01478742884327,0.625278810408922,-0.0827719,0.37384693751984827,-0.041373361497959844,0.16641727571206577,-0.09950873751616196,0.04610930530661057,-0.003008044130407551,0.13108863085574482,0.018798900024563504,-0.01886443601014153,0.0829277358933755,0.008177570093457943,0.03387850467289719,0.07242990654205607,0.015186915887850467,0.010514018691588784,0.13317757009345793,0.9629120826721191,0.0004118771175853908,0.0077338144183158875,0.0004142204998061061,0.02852802164852619,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,42.53333333333333,2.96,2.96,2.98,0.42,III,72.92091372931787,0.635808,-0.29820728,0.3960559615056072,-0.04298977169727749,0.1109749719207899,-0.07881702338717742,0.061758344707852464,-0.020558826743274448,-0.047199409608551866,-0.07106352636909216,-0.04750695964077605,0.2210208463114818,0.00741839762611276,0.06379821958456973,0.09495548961424333,0.005934718100890208,0.019287833827893175,0.18545994065281898,0.807699978351593,0.0004910220741294324,0.09177767485380173,0.08118157833814621,0.018849719315767288,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,42.766666666666666,2.14,2.14,2.29,0.3885714285714285,II,70.32156774077139,0.648602825745683,-0.3610885,0.3792705846436008,-0.026999233076915333,0.12217929128145524,-0.09669329283527996,0.12440091173894524,0.02814979084464459,0.083064642506588,0.05360109255340313,-0.191189872085653,-0.02662347308520194,0.014577259475218658,0.08017492711370262,0.11078717201166181,0.008746355685131196,0.01749271137026239,0.21574344023323616,0.6812456250190735,0.0004284386523067951,0.05958595126867294,0.0004278717970009893,0.25831207633018494,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,43.0,3.11,3.11,3.16,0.4114285714285714,IV,72.10535893834187,0.6216334661354582,-0.13230813,0.42227702571794007,-0.03271073092803434,0.1720409799589997,-0.02928483248115449,0.05286462522196905,-0.004943693963139385,0.08778084624901311,0.06659190309416181,-0.24761215310425466,-0.031006270911844835,0.023741690408357077,0.05413105413105413,0.0788224121557455,0.0389363722697056,0.029439696106362774,0.24121557454890788,0.8834524750709534,0.11284541338682175,0.0031445669010281563,0.00027834909269586205,0.0002792036102619022,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,43.3,2.69,2.69,2.77,0.4514285714285714,III,72.37297433826923,0.6955416012558869,-0.25709277,0.4068926557765165,-0.05363373217475265,0.21307403851222195,-0.07235582520249546,0.12178742634965938,-0.011429129354918318,0.09595093812498581,0.08746590501819643,-0.2970095136200017,-0.05629353768654971,0.014577259475218658,0.05393586005830904,0.10349854227405247,0.029154518950437316,0.02040816326530612,0.22448979591836735,0.8010771870613098,0.0796685442328453,0.05791439861059189,0.0004100714868400246,0.06092981621623039,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,43.53333333333333,3.08,3.08,3.22,0.3857142857142857,IV,68.03204101486826,0.6588686131386862,-0.26669502,0.3846670747177095,-0.05680348030411454,0.15890386714364974,-0.06101214065628181,0.06459037572571713,-0.0512918888277661,0.06906276046124532,0.044277133376398395,-0.2862859691510709,-0.08072058523247927,0.020100502512562814,0.07035175879396985,0.08040201005025126,0.02512562814070352,0.02512562814070352,0.25795644891122277,0.7843286395072937,0.08942826092243195,0.125218465924263,0.0005137951811775565,0.0005108061013743281,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,43.766666666666666,2.83,2.83,2.98,0.4257142857142857,III,74.35569524134532,0.6872893772893772,-0.34059876,0.3592565041781199,-0.04759369051194355,0.13934568611442252,-0.09171101599045942,0.0415851455854623,-0.059152491191687626,0.042625964739913196,0.11747177284191841,-0.2209297923837181,-0.054493781412097715,0.010084033613445379,0.06386554621848739,0.0907563025210084,0.020168067226890758,0.02689075630252101,0.19327731092436976,0.8475279808044434,0.0005046714213676751,0.06173572316765785,0.07400394231081009,0.016227591782808304,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,44.0,3.26,3.26,3.32,0.4,IV,54.63023953266717,0.5860586319218241,-0.37102216,0.37024890169262276,-0.04219745841129451,0.19013902867111998,-0.06621072416944755,0.06323770635477997,0.0075751912808297,0.023540551791517567,0.036306136692810784,0.06091116210650092,0.007090017761904166,0.021116138763197588,0.06334841628959276,0.08597285067873303,0.007541478129713424,0.013574660633484163,0.167420814479638,0.8541083335876465,0.0346226803958416,0.0005132877267897129,0.0005098163965158165,0.11024592071771622,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sarah,44.2,2.87,2.87,2.9,0.42,III,79.58647108192876,0.6403995299647474,-0.3143919,0.40072710288980284,-0.0663390408638486,0.1836256652775048,-0.0784157310054834,-0.014915235642468213,-0.030981069747155907,-0.045013347653718755,0.08317415455040843,-0.25888718177738623,-0.04975064390343219,0.005555555555555556,0.05,0.06777777777777778,0.021111111111111112,0.03111111111111111,0.22666666666666666,0.7614673376083374,0.12973283231258392,0.07633640617132187,0.012417993508279324,0.020045526325702667,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,44.4,2.94,2.94,3.02,0.3971428571428571,III,59.57566924469278,0.6324543610547667,-0.260526,0.3954642551058859,-0.039771519240681764,0.15250047828202953,-0.09052926626950368,0.04838825813563673,-0.0272670769838768,0.030640683122954135,0.07578411277777139,-0.26978255620593167,-0.0728503427095563,0.005535055350553505,0.08302583025830258,0.07749077490774908,0.00922509225092251,0.03874538745387454,0.21217712177121772,0.6221504807472229,0.0005450272001326084,0.20644521713256836,0.0005451911129057407,0.17031408846378326,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,44.666666666666664,2.79,2.79,2.9,0.3971428571428571,III,67.00859778699608,0.6252476572958501,-0.17132986,0.37998787449241545,0.001218830867459565,0.17137831661453828,-0.04129514973881325,0.09756064840874876,-0.03887885025461767,0.10826508314216399,0.0877999890116413,-0.1246272400050033,0.017188412695184185,0.02386934673366834,0.06532663316582915,0.0678391959798995,0.013819095477386936,0.01507537688442211,0.17964824120603015,0.7147360444068909,0.11068644374608994,0.07240315526723862,0.0003807131142821163,0.10179368406534195,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah,44.9,2.69,2.69,2.83,0.4485714285714285,III,72.71296698816279,0.6186648501362398,-0.031688392,0.3518823007291599,-0.010886382617246579,0.14564060927072772,-0.10600005361684776,0.05565319855771555,-0.027231494105391878,-0.014145086061213114,0.014282450107891871,-0.2364623549217644,0.09781214795884766,0.002554278416347382,0.06130268199233716,0.12132822477650064,0.01277139208173691,0.02554278416347382,0.24265644955300128,0.6398964524269104,0.02144918218255043,0.09494175761938095,0.0003775983059313148,0.24333496391773224,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
