child_id,age_months,mlu,mlum,mluw,ttr,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,score_early_nouns,score_action_words,score_social_words,score_descriptors,score_late_complex,score_cdi,topic_early_nouns,topic_action_words,topic_social_words,topic_descriptors,topic_late_complex,mixture_cluster,mix_prob_1,mix_prob_2,mix_prob_3,mix_prob_4,mix_prob_5,mix_prob_6,mix_prob_7,mix_prob_8
Adam,47.46666666666667,3.6,3.6,3.6,0.3971428571428571,0.6756436218219304,-0.15349588367313982,-0.267640598712377,0.22091845695215445,0.09396846206953383,0.0719170037109394,0.028251218380027268,0.19808073306687704,-0.007896029636956119,-0.03178339567703458,0.009551098376313277,0.05730659025787966,0.10283349251830627,0.005093919134033747,0.02387774594078319,0.18751989812161732,0.0185568667948246,0.016620958223938942,0.9643030762672424,8.515319495927542e-05,0.00043385830940678716,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,48.46666666666667,4.36,4.36,4.36,0.3542857142857142,0.7505435638182648,-0.18269276736165851,-0.3427628798357499,0.23843549365122027,0.13291864710412762,0.07698876924971988,0.043396673935365074,0.10290133158005801,-0.12333036982562944,-0.019026546882043128,0.013854253255749516,0.05846494873926295,0.07536713771127736,0.021612635078969242,0.019395954558049322,0.20338043779440287,7.349072257056832e-05,0.08386504650115967,0.9159142374992371,7.383850606856868e-05,7.341682066908106e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,49.5,4.2,4.2,4.2,0.3285714285714285,0.697026821906018,-0.17688430269664285,-0.30338746111768,0.24826008783429812,0.0675026103592658,0.0984026037030405,0.020436846160880543,0.23651214997144712,-0.054256965495300194,0.01977332022789904,0.0185946369152476,0.04678019181835976,0.08494813074965747,0.01663730671364259,0.023096496378939128,0.20806420043061263,0.0016025584191083908,0.084431953728199,0.9138630032539368,5.130562567501329e-05,5.1163173338864e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,50.56666666666667,4.3,4.3,4.33,0.4371428571428571,0.7056757672967022,-0.17115981627192883,-0.29933403341982584,0.27358482097880804,-0.0017284132777446303,0.05084423542737445,0.05968721097536739,0.16276748258887047,-0.05985428928812795,0.05943639211296563,0.008256880733944955,0.049235474006116206,0.09388379204892966,0.0061162079510703364,0.028440366972477066,0.17920489296636086,0.0053947134874761105,0.0318269245326519,0.9573150277137756,0.0053768036887049675,8.661508036311716e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,51.3,4.41,4.41,4.41,0.3628571428571429,0.7396800181701993,-0.1897623592901239,-0.32798156400325823,0.26089765799721376,0.03734342862568377,0.060595607542081736,0.06606510728584256,0.22796795007734272,-0.0753240602737901,-0.08732963420243378,0.014168937329700272,0.04795640326975477,0.08991825613079019,0.007356948228882834,0.020708446866485014,0.19618528610354224,7.418743916787207e-05,0.0070884651504457,0.9879310131072998,0.004832405596971512,7.396520231850445e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,52.03333333333333,4.5,4.5,4.51,0.4028571428571428,0.7175044704945969,-0.23897880681294262,-0.29684665646689984,0.25023281688528226,0.04091554902658068,0.07944608320959066,0.07975727462907023,0.2609720659478929,-0.026422856878398352,-0.057987375308569025,0.0063025210084033615,0.058298319327731093,0.08429621848739496,0.009191176470588236,0.037815126050420166,0.19038865546218486,0.007972232066094875,0.048732858151197433,0.9431570768356323,6.876726547488943e-05,6.904623296577483e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,52.43333333333333,4.6,4.6,4.61,0.42,0.7128473058092273,-0.2112429788587973,-0.23568850661126123,0.2694773188287935,-0.02367230876272332,0.07567414141400985,0.08163833019951727,0.31765389684640244,0.04670082322139341,0.008364157033246696,0.010738941447200204,0.038864740475581694,0.10483252365124009,0.014574277678343135,0.032983891587829196,0.1659422142674508,0.1028817743062973,0.02280348725616932,0.8741759061813354,6.933552504051477e-05,6.947027577552944e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,53.36666666666667,3.73,3.73,3.75,0.3657142857142857,0.7519843289599714,-0.19464141948071742,-0.2768477503272017,0.2362050810097544,0.010720599683211434,0.07938406348206531,0.09194875063803702,0.24586942764528638,-0.10146075963663852,-0.0825757735276258,0.010388918486947256,0.051678209909429944,0.08018114011720831,0.010122535961640916,0.02663825253063399,0.17661161427810335,0.03663167729973793,0.01970100775361061,0.920270562171936,0.015743417665362358,0.0076533108949661255,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,54.8,4.5,4.5,4.48,0.4257142857142857,0.6864910316786293,-0.19243482599499767,-0.23646407375824954,0.26319727317064684,0.08454376745982896,0.08039544003264235,0.06785271940148073,0.2890343500649972,-0.07911564814941249,-0.019063700915765053,0.013461099703399497,0.049053159936116815,0.0864704540269222,0.007529089664613279,0.02304357745836185,0.1759069130732375,0.009378925897181034,0.039897143840789795,0.9506039619445801,5.997194966766983e-05,5.9975762269459665e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,55.03333333333333,4.45,4.45,4.45,0.42,0.7081429069059316,-0.22333855818008466,-0.2426103548399116,0.2554505115288896,-0.02380152522841595,0.07543568399377772,0.07278730155400681,0.22791689658598652,-0.03786572750808706,-0.12498064666970878,0.009947643979057591,0.04502617801047121,0.11020942408376963,0.009424083769633508,0.0274869109947644,0.19528795811518324,0.0807851031422615,6.976979784667492e-05,0.9121275544166565,0.006947816349565983,6.970492540858686e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,55.96666666666667,4.65,4.65,4.65,0.3942857142857143,0.719485708645929,-0.24949510628924682,-0.24294748326091628,0.2877644634535751,-0.0016893077129784464,0.07516823263513694,0.08262441099773683,0.24220057663142286,-0.0674261919764584,-0.04823587204587126,0.007068452380952381,0.04352678571428571,0.10305059523809523,0.010788690476190476,0.02492559523809524,0.18526785714285715,0.008925198577344418,9.94562215055339e-05,0.990777313709259,9.916818089550361e-05,9.885451436275616e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,57.06666666666667,4.06,4.06,4.07,0.3914285714285714,0.6876134515915048,-0.2240245953940765,-0.21466722791488577,0.23183780906239237,-0.02686271159655474,0.08495288562894869,0.04153857429687604,0.23696748226780942,-0.04939515713129212,-0.02739959592518843,0.011480362537764351,0.044108761329305135,0.07885196374622357,0.017220543806646525,0.03836858006042296,0.17885196374622356,0.077200748026371,0.0019111748551949859,0.9207277297973633,8.013534534256905e-05,8.016537321964279e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,58.06666666666667,4.37,4.37,4.37,0.42,0.6700325204359523,-0.23027557706511756,-0.19681539278453206,0.26162766379949426,-0.024249988660470883,0.1079734930372444,0.10315502320889341,0.2788851847865179,-0.059940227994097275,-0.14691693239388962,0.0071739687419933385,0.04893671534716885,0.0730207532667179,0.024084037919549064,0.034588777863182166,0.1767870868562644,0.0643625408411026,6.706610292894766e-05,0.9354367256164551,6.676436896668747e-05,6.6910230088979e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,58.766666666666666,4.42,4.42,4.41,0.4314285714285714,0.711969802782633,-0.2521346190551441,-0.21257510006826824,0.2273597478268193,-0.028107703962022886,0.12381918131652055,0.07583600142904189,0.2380302269872995,-0.07451548199851393,-0.10559196666731639,0.0038892701898878973,0.05925417524593914,0.07915808739418898,0.009151223976206819,0.03729123770304278,0.19057423930450698,0.02456381916999817,0.006384999956935644,0.9689264297485352,6.216544716153294e-05,6.259176007006317e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam,62.4,4.23,4.23,4.23,0.4342857142857143,0.7436379615882933,-0.2532538749834055,-0.14051660073203842,0.15866771818172562,-0.07696501633236173,0.13422506213305155,0.07121162582777005,0.1951727083977863,-0.12364756317569307,0.043874314405029695,0.006154457018066309,0.049632717887631524,0.08715505261068096,0.013897161008536827,0.03017669247567997,0.18661901925749455,0.1773872673511505,5.226380380918272e-05,0.8217341303825378,0.0007739916909486055,5.2331321057863533e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah,27.166666666666668,1.26,1.26,1.55,0.3316326530612244,0.13733057322924602,0.2816090894487679,0.10548939995580257,0.2235723970584626,-0.08832909325132705,0.07304763905657162,0.15434315119918646,-0.12992156237802016,0.10240457852510063,0.32559455082976985,0.06598984771573604,0.030456852791878174,0.07614213197969544,0.0,0.02030456852791878,0.34517766497461927,0.0016561630181968212,0.9933689832687378,0.0016530751017853618,0.0016555988695472479,0.0016661710105836391,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.233333333333334,1.48,1.48,1.7,0.24,0.21761063742695705,0.42324285583156895,0.13658770938740464,0.30634637230507694,-0.08512287525850183,0.08477300932592294,0.20426103960762235,-0.1858787147730407,0.12420528151824546,0.09629351788878009,0.06198347107438017,0.03305785123966942,0.08884297520661157,0.006198347107438017,0.0,0.28512396694214875,0.0006609914125874639,0.9973492622375488,0.0006618340266868472,0.0006642960943281651,0.0006637225742451847,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.633333333333333,1.08,1.08,1.35,0.3457142857142857,0.24267773785035116,0.4895657051497962,0.11360898938118244,0.26009720047379686,-0.14670736059110956,0.09066728916581107,0.14182196300753233,-0.007374627280574884,0.04600539719127612,-0.03258141987074617,0.07865168539325842,0.06554307116104868,0.16666666666666666,0.031835205992509365,0.0018726591760299626,0.35580524344569286,0.0005562571459449828,0.8956393599510193,0.0005565760657191277,0.0610366091132164,0.042211130261421204,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.733333333333334,1.06,1.06,1.39,0.3768844221105528,0.16772632254216893,0.2859206047668681,0.1525805661610912,0.29939137852082137,-0.038842476326948885,0.018276979072929734,0.0617312873156872,-0.14783450219982092,0.11758563544719862,0.21425941976276308,0.024844720496894408,0.043478260869565216,0.14285714285714285,0.012422360248447204,0.012422360248447204,0.2732919254658385,0.03667997941374779,0.9579638242721558,0.0017918128287419677,0.0017757539171725512,0.0017886481946334243,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.866666666666667,0.79,0.79,1.21,0.275092936802974,0.188594325947538,0.3011116048276474,0.1435844304336064,0.19375428837861752,0.0395287429789176,0.04901914550676988,-0.08066427487001838,0.04513300368311653,0.05913315462760184,0.05700359782160227,0.13636363636363635,0.0707070707070707,0.10606060606060606,0.010101010101010102,0.0,0.3333333333333333,0.0014711805852130055,0.9178853631019592,0.001469154842197895,0.0014821403892710805,0.07769204676151276,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,27.933333333333337,0.99,0.99,1.34,0.3171428571428571,0.24882800403659,0.5120015305060435,0.1635079463239352,0.34077282538206377,-0.09168400548504163,0.06057684639848233,0.17982097031368904,-0.09545593645410967,0.03584656157122763,-0.2507435054561219,0.06285714285714286,0.002857142857142857,0.12,0.04,0.0,0.2714285714285714,0.000830597011372447,0.9405563473701477,0.0008271214319393039,0.05695274844765663,0.0008331834687851369,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.333333333333332,0.95,0.95,1.32,0.3028571428571429,0.2028453841608096,0.4382619650831626,0.14190786219794513,0.38321802614687905,-0.12264610485325275,0.020560939372375547,0.127833670709554,-0.16469827509301843,0.03520045875207263,0.13157266893884081,0.05185185185185185,0.0345679012345679,0.1259259259259259,0.024691358024691357,0.0049382716049382715,0.18518518518518517,0.0006490958039648831,0.9973941445350647,0.0006475585978478193,0.000651295471470803,0.0006579618784599006,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.4,1.29,1.29,1.53,0.2228571428571428,0.20773815878940022,0.5254289323948838,0.17824077538527539,0.4311657069860306,-0.07821357596902112,0.08342011684985536,0.1170174137122952,-0.2001018809664463,0.0565256261287794,0.03967963490496369,0.0674955595026643,0.008880994671403197,0.047957371225577264,0.0674955595026643,0.0,0.27353463587921845,0.00048470954061485827,0.9980590343475342,0.0004839844477828592,0.00048500054981559515,0.00048722760402597487,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.566666666666663,0.91,0.91,1.29,0.3284883720930232,0.20151276988013858,0.277765864481092,0.1262152118567067,0.21662295398074635,0.010207213113810128,0.04857024694420601,0.054956750765968475,-0.11743742029177973,-0.018337426787945633,-0.20781100582621645,0.04150943396226415,0.03773584905660377,0.045283018867924525,0.045283018867924525,0.007547169811320755,0.24528301886792453,0.0012086613569408655,0.9951695799827576,0.0012062489986419678,0.0012048266362398863,0.001210699905641377,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.633333333333333,1.22,1.22,1.5,0.2857142857142857,0.20356852743481174,0.40137070018121707,0.1269336107934017,0.3993314470474201,-0.0886395856965146,-0.0018581103535537983,0.2410532575819816,-0.21581426888045033,0.0013812457884320145,-0.21938065264493814,0.061371841155234655,0.009025270758122744,0.07581227436823104,0.032490974729241874,0.016245487364620937,0.18050541516245489,0.000526632065884769,0.9978885650634766,0.0005286549567244947,0.0005287585663609207,0.0005273261922411621,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.866666666666667,0.91,0.91,1.26,0.3142857142857143,0.20103610955508527,0.4848435745875,0.14985651568151404,0.3950128559575035,-0.0817345029230378,0.06380443703510998,0.2710400013713316,-0.2099209740913201,0.04246139228520068,-0.0954876570081334,0.06839622641509434,0.04245283018867924,0.08018867924528301,0.02122641509433962,0.007075471698113208,0.23820754716981132,0.0007372270920313895,0.9970235824584961,0.0007358996663242579,0.0007559846853837371,0.000747182872146368,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,29.233333333333334,1.11,1.11,1.48,0.3142857142857143,0.23289003539261482,0.4258235092275392,0.0982067651339403,0.24894640348944452,-0.07399429704654964,0.02534554651055029,0.09742043445225818,-0.022066729578250854,-0.10994416127240839,-0.23168542396577335,0.06234413965087282,0.022443890274314215,0.034912718204488775,0.0399002493765586,0.004987531172069825,0.30174563591022446,0.0007772715762257576,0.9826152920722961,0.0007771006203256547,0.015052448026835918,0.0007778234430588782,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,29.5,1.11,1.11,1.41,0.3,0.17899943837476076,0.3755080817166927,0.152566364577348,0.2978450102782278,-0.0001309586419069792,0.034698577036548724,0.05774618598162363,-0.12780181787608574,-0.02905241297051997,0.0830483262598145,0.07211538461538461,0.04567307692307692,0.08653846153846154,0.007211538461538462,0.0,0.28846153846153844,0.0007667361060157418,0.9739432334899902,0.0007653056527487934,0.0007716891705058515,0.023753048852086067,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,29.833333333333332,1.55,1.55,1.76,0.2604790419161676,0.18462070353256962,0.29763420530988594,0.11883060614602348,0.21194763936613364,0.027356011601091565,0.012483621394987524,-0.01887032306199941,-0.026043641601147118,-0.161360218373754,-0.07175080511189152,0.016556291390728478,0.059602649006622516,0.059602649006622516,0.009933774834437087,0.0033112582781456954,0.23509933774834438,0.0012255681212991476,0.9951040148735046,0.0012234327150508761,0.0012251883745193481,0.001221737009473145,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.0,1.2,1.2,1.45,0.2485714285714285,0.22201158358467313,0.44974825116675266,0.10890648708665478,0.348959912001452,-0.13571789761081948,-0.02840950767077289,0.19230120012304464,-0.17001875695334145,0.04739641753519449,-0.2577185426358504,0.018947368421052633,0.010526315789473684,0.09894736842105263,0.042105263157894736,0.00631578947368421,0.25684210526315787,0.0006114674033597112,0.9770569205284119,0.0006104896892793477,0.02110903710126877,0.0006120867328718305,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.133333333333333,0.8,0.8,1.26,0.3636363636363636,0.15467072821550829,0.26872642106962724,0.07947565515951549,0.2479540034131682,-0.06302371299339186,0.035522274683692366,0.14009660793516376,-0.1525519613013203,0.11950523750072557,-0.19989344652589233,0.05952380952380952,0.03571428571428571,0.10119047619047619,0.041666666666666664,0.0,0.3333333333333333,0.00167301413603127,0.8377690315246582,0.0016758625861257315,0.06783519685268402,0.09104686975479126,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.433333333333337,1.04,1.04,1.37,0.4,0.28153028238148714,0.3923270842455419,0.13434368701283908,0.2522020125815755,-0.005572187833724067,-0.03979436489938949,-0.03870112556751912,-0.051174998321581296,0.013330332690338289,0.08446692842828815,0.0183206106870229,0.03358778625954199,0.15572519083969466,0.030534351145038167,0.0015267175572519084,0.2381679389312977,0.0004407203523442149,0.9666492938995361,0.0004426551458891481,0.00044347989023663104,0.032023835927248,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.666666666666668,1.43,1.43,1.65,0.3714285714285714,0.3350355329855659,0.44517446524127974,0.19418952581834015,0.28488273997540936,0.04809190683999574,-0.017386886965012838,-0.16940082979933987,-0.02702550476453092,-0.025452838902905176,0.08523749773486801,0.02849740932642487,0.03626943005181347,0.09196891191709844,0.03367875647668394,0.007772020725388601,0.24870466321243523,0.00038970934110693634,0.8163657784461975,0.0003924760385416448,0.0003897020942531526,0.18246234953403473,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.0,1.44,1.44,1.57,0.4125,0.19219667191746023,0.2290606645977497,0.12475556976643075,0.1015906661770034,0.07678608662551181,-0.05269052938767532,-0.15877447813672488,-0.008534726857109829,-0.04698216222276317,0.11253027186878194,0.06716417910447761,0.014925373134328358,0.26119402985074625,0.0,0.007462686567164179,0.41044776119402987,0.002568202093243599,0.9898098111152649,0.0025379261933267117,0.002535800915211439,0.00254822988063097,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.166666666666668,1.14,1.14,1.44,0.3657142857142857,0.2526045359347344,0.338073742499965,0.14951431498233836,0.232177051950335,0.010379640559870798,-0.016922336604438672,-0.3268723541436823,0.07830034401582658,0.022061585781178113,0.5866230841115166,0.03597122302158273,0.03836930455635491,0.1486810551558753,0.02877697841726619,0.007194244604316547,0.3405275779376499,0.0006597658502869308,0.9255450963973999,0.0006603131769225001,0.0006633818265981972,0.07247145473957062,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.4,1.86,1.86,2.01,0.3828571428571428,0.3514853636616313,0.4542238751423268,0.20294739182344246,0.28289763412597213,0.03462241322714136,-0.04923324612461261,-0.28130501385086903,0.06529656873984145,-0.05770630008184033,0.19778735744483014,0.041033434650455926,0.031914893617021274,0.12462006079027356,0.0486322188449848,0.0060790273556231,0.2978723404255319,0.00045688037062063813,0.8859342336654663,0.00045634544221684337,0.0004570942837744951,0.11269543319940567,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.6,1.15,1.15,1.38,0.3811188811188811,0.22815863715326462,0.3107654560481715,0.14155346591667167,0.18850995456866476,0.005852723089382654,-0.04626770415454457,-0.4296375208361649,0.21817450213066084,-0.0739231994615107,0.36002065984602327,0.0038461538461538464,0.019230769230769232,0.19230769230769232,0.026923076923076925,0.015384615384615385,0.3,0.001193078001961112,0.98117595911026,0.0011876164935529232,0.015245260670781136,0.0011981804855167866,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.933333333333337,1.38,1.38,1.65,0.3085714285714285,0.2869578065723202,0.349541011381054,0.09147002575661037,0.10573629216078183,-0.01113913676955062,-0.05019395181186787,-0.3271041840061421,0.2001861102169959,0.0447659959115771,0.10179521778865878,0.03232323232323232,0.03838383838383838,0.1717171717171717,0.014141414141414142,0.00404040404040404,0.2383838383838384,0.0006196607719175518,0.589518129825592,0.0006158819305710495,0.33825159072875977,0.0709947794675827,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,32.06666666666667,1.31,1.31,1.6,0.3514285714285714,0.28969612569989867,0.34750165801172284,0.09935396615686698,0.16121679933008476,0.0792658364378166,-0.148068352993318,-0.3223831182530328,0.17594543892425332,-0.0767948083975472,0.19775349017223173,0.01876172607879925,0.043151969981238276,0.1125703564727955,0.013133208255159476,0.013133208255159476,0.24577861163227016,0.0006257010390982032,0.8341701030731201,0.0006272177561186254,0.16395170986652374,0.0006253040628507733,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,32.833333333333336,1.59,1.59,1.74,0.2885714285714286,0.39400691271920874,0.3718131575222926,0.09436631835941764,0.12843597982054183,0.1266235099785084,-0.11989750830754395,-0.2976642678966709,0.1470216159881535,0.046301007359748576,-0.04978052348397956,0.026621160409556314,0.06825938566552901,0.17133105802047782,0.013651877133105802,0.0027303754266211604,0.2716723549488055,0.0002129309723386541,0.9047363996505737,0.0072319586761295795,0.04505278915166855,0.04276598244905472,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,33.0,1.42,1.42,1.58,0.3628571428571429,0.307701096170228,0.19360477312784918,0.1423962412250284,0.0566739665235476,0.024782384442766748,-0.08956499041333385,-0.45423081802701326,0.2392416744862377,0.0024369358081451796,0.3880631274191226,0.00641025641025641,0.02564102564102564,0.11324786324786325,0.01282051282051282,0.019230769230769232,0.16666666666666666,0.1793806552886963,0.6911477446556091,0.0006372477510012686,0.043070897459983826,0.08576342463493347,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,33.2,1.73,1.73,1.83,0.3314285714285714,0.3789222178030177,0.2393712319127613,0.1492803173833136,0.03736864566524463,0.08475171328941454,-0.06821411015712037,-0.2632579824808963,0.21900601869028763,0.1572220582436833,-0.10692431410005804,0.016105417276720352,0.0746705710102489,0.17276720351390923,0.029282576866764276,0.007320644216691069,0.2562225475841874,0.302436888217926,0.5073876976966858,0.013561239466071129,0.0004289790813345462,0.17618519067764282,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,33.46666666666667,1.16,1.16,1.52,0.3285714285714285,0.27305751409308976,0.22662941947243606,0.11310254053717192,0.0628138040346064,0.16546672873855514,-0.05992639201218043,-0.25242529509273554,0.1359573992401804,0.022530811483492955,-0.12189573850793507,0.0325,0.0725,0.14,0.045,0.0075,0.285,0.0007631503976881504,0.7980690598487854,0.0007634733337908983,0.032960548996925354,0.16744378209114075,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,33.666666666666664,1.4,1.4,1.48,0.42,0.4655260201632438,0.2518625987839317,0.15346572876162068,0.03851995181767326,0.2230060146225238,-0.13628126085783138,-0.25247843823248084,0.10263552288571921,-0.0014750673312447337,-0.20803626227324887,0.00959023539668701,0.06364428945074106,0.17262423714036618,0.011333914559721011,0.0026155187445510027,0.26852659110723626,0.24188324809074402,0.4791530668735504,0.008120658807456493,0.05049808323383331,0.22034502029418945,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,33.96666666666667,1.77,1.77,1.93,0.4285714285714285,0.284396513403297,0.22728661362651675,0.08438711844628759,0.03362485969376045,0.08410896786546836,-0.038610368714919505,-0.0945185648612144,0.09730450724038639,0.09786663821084698,-0.2625333716469022,0.044009779951100246,0.10513447432762836,0.08557457212713937,0.014669926650366748,0.009779951100244499,0.254278728606357,0.0006925191846676171,0.45159849524497986,0.0006908447248861194,0.1472623497247696,0.3997557759284973,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,34.166666666666664,2.1,2.1,2.17,0.32,0.403509657589793,0.194799506009513,0.07931902434216447,-0.056118380528059696,0.07618022509630515,-0.09209225009411481,-0.22725641186940332,0.16574464982639292,0.1624788077947596,-0.3531995721323467,0.005037783375314861,0.10453400503778337,0.14483627204030228,0.015113350125944584,0.010075566750629723,0.2052896725440806,0.26916414499282837,0.22989284992218018,0.020358603447675705,0.18145161867141724,0.2991327941417694,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,34.36666666666667,1.58,1.58,1.73,0.3571428571428571,0.2918844229740342,0.11419109111975664,0.08170922196745822,-0.024830004607094447,0.1416026794181784,-0.10815881038463733,-0.12612492900863792,0.06425962932712194,0.11306901120983712,-0.25472622974138837,0.007978723404255319,0.0797872340425532,0.1595744680851064,0.034574468085106384,0.0026595744680851063,0.22074468085106383,0.2616730034351349,0.2849387526512146,0.08079303801059723,0.047571588307619095,0.3250235915184021,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,34.666666666666664,2.07,2.07,2.2,0.34,0.3308246063869145,0.1629111793600453,0.11390394961773802,-0.055861470734608974,0.1705287819916887,-0.10435399023566837,-0.303127489430156,0.1200229149719986,-0.08952749303474379,-0.28893482976329554,0.0,0.10116731517509728,0.12840466926070038,0.011673151750972763,0.005836575875486381,0.27626459143968873,0.20621520280838013,0.2479964643716812,0.000655681302305311,0.08166754990816116,0.4634651243686676,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,34.8,1.7,1.7,1.82,0.3742857142857143,0.35202052059184147,0.13151805427235544,0.17029484279339377,-0.060495031455455005,0.12254221224165932,-0.026896794645769054,-0.25538873245905536,0.13063423952546835,-0.08307187837378927,-0.06508038328993308,0.008417508417508417,0.05555555555555555,0.132996632996633,0.02356902356902357,0.011784511784511785,0.1936026936026936,0.7073572874069214,0.16669945418834686,0.0005205824272707105,0.0009697637869976461,0.12445299327373505,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,35.06666666666667,2.07,2.07,2.19,0.2857142857142857,0.375936991999499,0.15250574732618896,0.11761093388261164,-0.12773084435423906,0.14904705635850907,-0.12276021364821998,-0.24849453154586013,0.2058861063212698,-0.012389052781058875,-0.27253647181524987,0.009009009009009009,0.07207207207207207,0.18468468468468469,0.02252252252252252,0.010510510510510511,0.25975975975975973,0.4439794719219208,0.13340739905834198,0.009689600206911564,0.0004487904079724103,0.41247478127479553,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,35.56666666666667,1.62,1.62,1.84,0.3371428571428571,0.48206962543338694,0.24098183529481015,0.066888897288663,-0.01110527572647781,0.21780122910386102,-0.0966058483637949,-0.277620952994021,0.17851357503244664,0.07414848913314548,-0.17534010688427187,0.0156794425087108,0.10627177700348432,0.1402439024390244,0.009581881533101045,0.004355400696864111,0.2883275261324042,0.13687677681446075,0.23092584311962128,0.0921688824892044,0.07854227721691132,0.46148619055747986,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,35.766666666666666,1.64,1.64,1.84,0.3,0.3174540887805419,0.19011645018790665,0.08911140763536748,-0.05561683387843289,0.23412867446461366,-0.023627005960263646,-0.20597658895244758,0.16960063954192062,0.14987463846673382,-0.31329424579133924,0.0330188679245283,0.11320754716981132,0.19339622641509435,0.009433962264150943,0.0023584905660377358,0.2617924528301887,0.05023803561925888,0.20948484539985657,0.04516873136162758,0.0007225775625556707,0.6943857669830322,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,36.0,1.77,1.77,1.78,0.4035087719298245,0.3083885645849867,0.20496586224131708,0.1448327624192838,0.043470616591135734,0.12433240246910549,-0.10313026840433918,-0.09224123353036244,0.058541824649380465,0.04880196726173171,-0.33152416288926456,0.035830618892508145,0.05863192182410423,0.21172638436482086,0.009771986970684038,0.003257328990228013,0.22149837133550487,0.3028869032859802,0.3558959364891052,0.0008733076974749565,0.03887883201241493,0.3014650344848633,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
